date,text,title
12/26/2020,"Dr. Atul Gawande told CNBC his second shot in the Moderna Covid vaccine trial “knocked me down.” “Then about 24 hours later, I was back on my feet and ...",Biden Covid advisor Dr. Atul Gawande details his experience in Moderna vaccine trial
12/19/2020,Vietnam veteran Patricia Thomas became one of the first people in the U.S. to get the Moderna COVID-19 vaccine on Monday at the VA Boston Community Living ...,First Doses of Moderna's Coronavirus Vaccine Are Given in Mass.
12/31/2020,"“It's very emotional,” CEO Cynthia Marinelli told CTV News Toronto Thursday morning as the first batches of the Moderna vaccine were dropped at their doorstep. “ ...",First long-term care residents in Ontario receive Moderna ...
12/26/2020,"Something went wrong. Video: Seminole, Orange counties to receive thousands of Moderna's COVID-19 vaccine.","Seminole County begins administering 8,100 Moderna COVID-19 vaccines"
12/26/2020,"On Tuesday morning, 1,300 doses of Moderna's COVID-19 vaccine arrived. And staff at the St. Cloud VA planned to administer 140 vaccines that day, prioritizing ...","St. Cloud VA doles out first of 1,300 Moderna vaccines"
12/26/2020,"Moderna's vaccine could be stored at temperatures typical for refrigerators. “Because we weren't able to bring on Pfizer, we are thrilled now that Moderna has ...","Branch, St. Joseph, and Hillsdale counties receive first shipments of Moderna vaccine"
12/31/2020,"The first shipment of the Moderna COVID-19 vaccine arrived in Saskatchewan on Wednesday. The shipments include 4,900 doses that will be given out to the ...",Moderna Vaccine Arrives in Saskatchewan ...
12/26/2020,"Officials at hospitals in Skowhegan, Augusta and Pittsfield reported receiving shipments Tuesday of the Moderna vaccine and planned to begin inoculating ...",Central Maine hospitals receive hundreds of doses of ...
12/26/2020,Dr. Hildreth mentioned in a tweet that he received the recently-approved Moderna COVID-19 vaccine. “I am very excited to witness and benefit from triumph of ...,Meharry President Dr. James Hildreth receives Moderna COVID-19 vaccine
12/26/2020,"Bergen County Executive Jim Tedesco, Bergen New Bridge Medical Center CEO Deborah Visconi and staff posing with shipment of the Moderna COVID Vaccine.",DISTRIBUTION OF MODERNA VACCINE TO BERGEN COUNTY HEALTHCARE WORKERS BEGINS MONDAY
12/19/2020,Americans are increasingly concerned about vaccine safety after four people in Pfizer-BioNTech trials and three people in the Moderna trials developed Bell's ...,COVID-19 vaccine trials report cases of brief facial paralysis. That's not as scary as it sounds.
12/19/2020,PITTSBURGH (KDKA) – Seeing the Moderna Vaccine move closer to the arms of the American public is a particular point of pride for many in our area who ...,COVID-19 In Pittsburgh: County Executive Rich Fitzgerald Opens Up About Moderna Vaccine Trial
12/26/2020,"... that produced them — Pfizer, BioNTech and Moderna — have total immunity against lawsuits related to injuries resulting from the vaccine until 2024.",Nearly 4 in 10 Americans do not want to take the Covid vaccine. HHS is planning to spend $250 million to convince the U.S. it is safe
12/26/2020,Key Takeaways · It will be months before demand for Moderna's vaccine can be accurately gauged. · The stock has sold off 15% this week and more than 30% ...,Moderna (MRNA) Down 30% After Posting All-Time High
12/19/2020,"The Moderna vaccine could be approved for 'emergency use authorization' by the FDA as early as Thursday, according to U.S. top infectious disease expert Dr.","Moderna's vaccine could mean quicker rollout to rural Texas frontline workers, if approved"
12/26/2020,Gov. Phil Murphy and state health officials were in Toms River Wednesday at the Ocean Health Initiative Center where doses of Moderna's COVID-19 vaccine ...,Toms River health care workers receive Moderna vaccine at drive-through clinic | Video
12/26/2020,"EL PASO, Texas (KTSM) — The City of El Paso has received 2,400 Moderna vaccinations to help fight the spread of COVID-19; 900 doses will be given to ...",Moderna COVID-19 vaccine arrives in El Paso
12/29/2020,"The shipment of Moderna vaccines, a total of about 700 doses, arrived at Miami Jewish Health on Dec. 23. The first group of residents and employees received the ...","At Florida’s largest nursing home, excitement marks first shipments of Moderna vaccine"
12/26/2020,"Dr. Jose Santana, a 47-year-old physician at CRMC, received his first of two Moderna vaccinations. The second will be administered in 28 days. ""It was easier ...",'Monumental day': First wave of vaccines arrive in Tallahassee
12/26/2020,"ABILENE, Texas — The Abilene-Taylor County Public Health District received 600 doses of the Moderna vaccine. A FedEx driver dropped off the vaccine ...","Moderna vaccine arrives in Abilene, Mayor calls for compliance, end to 'divisiveness'"
12/26/2020,"YOUNGSTOWN — Mercy Health Youngstown received its first batch of the Moderna coronavirus vaccine, according to a release from the hospital system today.",Mercy Health receives first batch of Moderna vaccines
12/19/2020,"This week, Moderna's vaccine becomes available. President-elect Joe Biden is scheduled to be vaccinated Monday. The vaccines are considered crucial to ...",Fast-moving new coronavirus strain in England raises alarms
12/19/2020,"Pharmaceutical company Moderna enrolled 30,000 people for its coronavirus vaccine trial. Among them was Nicki Minear of Roseville. ""I raised my hand because ...",Moderna vaccine trial participant shares her experience ahead of possible FDA approval
12/19/2020,There was good news with Moderna (NASDAQ:MRNA) on Tuesday regarding its closely followed mRNA-1273 coronavirus vaccine candidate. However ...,Why Moderna Got Slammed on Tuesday
12/30/2020,The Wichita Falls – Wichita County Public Health District reported Tuesday that they have received 500 doses of the Moderna COVID-19 vaccine. These doses ...,Health district receives first doses of Moderna COVID-19 vaccine
12/27/2020,"AMERICAN biotechnology company Moderna is “accelerating” the shipment of Covid-19 vaccine to the Philippines, Foreign Affairs Secretary Teodoro Locsin Jr.",Moderna accelerating vaccine shipment to PH - Locsin – The Manila Times
12/30/2020,"The Moderna vaccine has been allocated for long-term care facilities, causing the St. Joseph Health Department to rearrange plans, as staff originally expected to ...","Smaller pharmacies, health department not receiving ..."
12/2/2020,"""Moderna has started submitting initial data and will continue to roll in data as soon as they become available as agreed with HSA,"" said the HSA spokesman. This ...",Singapore's HSA reviewing Covid-19 vaccine data from ...
12/26/2020,"The first round of a Moderna's COVID-19 vaccine is being given out in Massachusetts. The newly authorized vaccine was given Monday to older, at-risk ...",'Huge step forward': First Moderna COVID-19 vaccines given out
12/19/2020,"TOLEDO, Ohio (WTVG) - Now that area hospitals are getting their first round of COVID Vaccines from Pfizer, the second delivery of Moderna vaccines are being ...",Lucas Co. receives Moderna vaccine for first responders next ...
12/19/2020,"MELBOURNE, Fla. – Brevard County's largest hospital group said it received its first doses of the Moderna coronavirus vaccine Monday for frontline workers and ...",COVID-19 nurse first to receive Moderna vaccine at Brevard County hospital
12/30/2020,"Doses of Moderna's coronavirus vaccine arrived at the hospital on Monday, Dec. 28 and vaccinations began the same day, according to a press release from the ...",Eastern State Hospital workers get Moderna COVID-19 vaccine after dozens of infections
12/26/2020,Moderna developed mRNA that instructs cells to produce proteins that are copies of two CMV antigens. The body's immune system then mounts a defense against ...,Meet Moderna's Most Likely Blockbusters After Its COVID Vaccine
12/31/2020,"(LCG)- Lafayette Fire Department firefighters received the Moderna COVID-19 vaccine Tuesday, which was administered through the Louisiana Department of ...",Lafayette Fire Department firefighters received the Moderna COVID-19 vaccine
12/26/2020,"Munson Healthcare receives second shipment of Pfizer vaccine, Moderna coming Wednesday. by Natalie Spala. Tuesday, December 22nd 2020. AA.","Munson Healthcare receives second shipment of Pfizer vaccine, Moderna coming Wednesday"
12/19/2020,"The cybersecurity team at Moderna located the spoofed website and contacted federal authorities, who then started an investigation, according to the Justice ...","DOJ Seizes Fake Domains Impersonating Moderna, Regeneron"
12/12/2020,Expect Moderna's stock price to balloon if the project nears completion -- the revenue it could make with this drug might surpass its coronavirus vaccine sales in ...,Where Will Moderna Be in 5 Years?
12/2/2020,"Pfizer, Moderna apply for EMA authorization; Janssen's candidate begins rolling review. Posted 01 December 2020 | By Kari Oakes. Pfizer, Moderna apply for ...","Pfizer, Moderna apply for EMA authorization; Janssen's ..."
12/26/2020,Veteran and health care provider Dr. Evan Kelley was among the first to receive the Moderna vaccine at the VA Healthcare campus in Manchester. “My first ...,Moderna vaccinations start in VA health care system; veterans asked to wait for guidance
12/26/2020,"On Wednesday, the New River Health District received its first shipment of the Moderna vaccine. While plans are still being made for public distribution, New ...",COVID-19 vaccination efforts continue in New River Valley as Moderna vaccine arrives
12/26/2020,"BROWNWOOD, Texas — Hendrick Medical Center Brownwood received 600 doses of Moderna COVID vaccine on Wednesday. ""This is a welcomed first step in ...",Hendrick Medical Center Brownwood receives 600 doses of Moderna COVID vaccine
12/19/2020,"“The state's allocated Moderna to us,” said Greg Gardiner, chief clinical officer at Ashley Regional Hospital in Vernal. “The Pfizer (vaccine) has to be stored .",Smaller Utah Hospitals await vaccine as Moderna awaits FDA ...
12/26/2020,She volunteered herself to be a participant in the Moderna trials for the COVID-19 vaccine. The Atlanta woman said she did it for her grandchildren. Content ...,Great grandmother who participated in Moderna trial waits to learn if she received vaccine
12/19/2020,"A year ago, Moderna was not on anyone's “Most Likely to Succeed” list. As the Cambridge biotech approached its 10th year, the company had yet to get a single ...","‘When the spotlight found Moderna, they were ready’: How the Cambridge biotech company became a world renowned success story"
12/26/2020,"... Roanoke City and Alleghany Health Districts have all already received doses of the newly-approved Moderna vaccine, as have health districts across Virginia.",Distribution of Pfizer and Moderna COVID vaccines underway ...
